index,host,source,sourcetype,"_raw","_time"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:15:26.928 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29453","2015-01-29T14:15:26.928-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:15:26.928 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=37","2015-01-29T14:15:26.928-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:15:16.980 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29453","2015-01-29T14:15:16.980-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:15:16.980 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=37","2015-01-29T14:15:16.980-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:15:07.092 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29445","2015-01-29T14:15:07.092-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:15:07.092 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=35","2015-01-29T14:15:07.092-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:14:56.917 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29443","2015-01-29T14:14:56.917-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:14:56.917 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=33","2015-01-29T14:14:56.917-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:14:46.956 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29441","2015-01-29T14:14:46.956-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:14:46.956 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=35","2015-01-29T14:14:46.956-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:14:36.926 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29440","2015-01-29T14:14:36.926-0800"
